,census_tract,DP05_0070E_x,DP05_0070PE,DP05_0071E_x,DP05_0071PE,DP05_0077E_x,DP05_0077PE,DP05_0078E_x,DP05_0078PE,DP05_0079E_x,DP05_0079PE,DP05_0080E_x,DP05_0080PE,DP05_0081E_x,DP05_0081PE,DP05_0082E_x,DP05_0082PE,DP05_0083E_x,DP05_0083PE,entropy_index,DP05_0070E_y,DP05_0071E_y,DP05_0077E_y,DP05_0078E_y,DP05_0079E_y,DP05_0080E_y,DP05_0081E_y,DP05_0082E_y,DP05_0083E_y,totalpop,prop_white,prop_black,prop_asian,prop_hisp,prop_nhopi,prop_aian,prop_multir,other,prop_other
151,1001009603,3969,3969,68,1.7,10,0.3,3840,96.7,0,0.0,18,0.5,0,0.0,0,0.0,33,0.8,0.18580523661732595,3969,68,10,3840,1,18,1,1,33,3972,0.0025176233635448137,0.9667673716012085,0.004531722054380665,0.017119838872104734,0.00025176233635448137,0.00025176233635448137,0.008308157099697885,0.008308157099697885,0.00025176233635448137
152,1001009604,2377,2377,101,4.2,78,3.3,2165,91.1,4,0.2,0,0.0,0,0.0,9,0.4,20,0.8,0.3894163994428235,2377,101,78,2165,4,1,1,9,20,2379,0.03278688524590164,0.9100462379150904,0.0004203446826397646,0.042454812946616224,0.0004203446826397646,0.0016813787305590584,0.008406893652795292,0.008406893652795292,0.0037831021437578815
153,1001009700,3271,3271,98,3.0,54,1.7,3109,95.0,0,0.0,0,0.0,0,0.0,10,0.3,0,0.0,0.23195832004567407,3271,98,54,3109,1,1,1,10,1,3275,0.01648854961832061,0.9493129770992367,0.0003053435114503817,0.029923664122137403,0.0003053435114503817,0.0003053435114503817,0.0003053435114503817,0.0003053435114503817,0.0030534351145038168
154,1001009801,2196,2196,106,4.8,35,1.6,2018,91.9,6,0.3,0,0.0,0,0.0,0,0.0,31,1.4,0.37408288108840204,2196,106,35,2018,6,1,1,1,31,2199,0.015916325602546612,0.9176898590268304,0.00045475216007276033,0.0482037289677126,0.00045475216007276033,0.002728512960436562,0.01409731696225557,0.01409731696225557,0.00045475216007276033
155,1001009802,2071,2071,62,3.0,12,0.6,1985,95.8,0,0.0,12,0.6,0,0.0,0,0.0,0,0.0,0.21795470676304698,2071,62,12,1985,1,12,1,1,1,2075,0.005783132530120482,0.9566265060240964,0.005783132530120482,0.029879518072289158,0.00048192771084337347,0.00048192771084337347,0.00048192771084337347,0.00048192771084337347,0.00048192771084337347
156,1001009803,3070,3070,13,0.4,45,1.5,2978,97.0,11,0.4,0,0.0,0,0.0,0,0.0,23,0.7,0.17742835182900626,3070,13,45,2978,11,1,1,1,23,3073,0.01464367068011715,0.9690855841197527,0.0003254149040026033,0.004230393752033843,0.0003254149040026033,0.0035795639440286365,0.007484542792059876,0.007484542792059876,0.0003254149040026033
157,1001009804,2787,2787,263,9.4,50,1.8,2325,83.4,0,0.0,15,0.5,0,0.0,0,0.0,134,4.8,0.6262259578911041,2787,263,50,2325,1,15,1,1,134,2790,0.017921146953405017,0.8333333333333334,0.005376344086021506,0.09426523297491039,0.00035842293906810036,0.00035842293906810036,0.04802867383512545,0.04802867383512545,0.00035842293906810036
158,1001009807,3388,3388,3,0.1,112,3.3,3195,94.3,0,0.0,0,0.0,0,0.0,0,0.0,78,2.3,0.2691310594433594,3388,3,112,3195,1,1,1,1,78,3392,0.0330188679245283,0.9419221698113207,0.00029481132075471697,0.000884433962264151,0.00029481132075471697,0.00029481132075471697,0.022995283018867923,0.022995283018867923,0.00029481132075471697
159,1001009810,2828,2828,105,3.7,4,0.1,2439,86.2,0,0.0,0,0.0,0,0.0,129,4.6,151,5.3,0.42462671231142696,2828,105,4,2439,1,1,1,129,151,2831,0.001412928293889085,0.8615330271988697,0.00035323207347227127,0.037089367714588484,0.00035323207347227127,0.00035323207347227127,0.05333804309431296,0.05333804309431296,0.045566937477922995
160,1001009811,4633,4633,13,0.3,42,0.9,4476,96.6,0,0.0,0,0.0,0,0.0,0,0.0,102,2.2,0.1826159216502281,4633,13,42,4476,1,1,1,1,102,4637,0.009057580332111279,0.9652792753935734,0.00021565667457407807,0.0028035367694630147,0.00021565667457407807,0.00021565667457407807,0.021996980806555964,0.021996980806555964,0.00021565667457407807
161,1001009901,2777,2777,84,3.0,213,7.7,2195,79.0,0,0.0,241,8.7,0,0.0,0,0.0,44,1.6,0.7724339466263613,2777,84,213,2195,1,241,1,1,44,2780,0.07661870503597122,0.789568345323741,0.08669064748201438,0.030215827338129497,0.00035971223021582735,0.00035971223021582735,0.015827338129496403,0.015827338129496403,0.00035971223021582735
162,1001009902,3202,3202,41,1.3,60,1.9,3087,96.4,0,0.0,14,0.4,0,0.0,0,0.0,0,0.0,0.1979063228594074,3202,41,60,3087,1,14,1,1,1,3206,0.018714909544603867,0.962882096069869,0.004366812227074236,0.012788521522145976,0.00031191515907673113,0.00031191515907673113,0.00031191515907673113,0.00031191515907673113,0.00031191515907673113
163,1001009903,2244,2244,26,1.2,72,3.2,2088,93.0,0,0.0,0,0.0,0,0.0,18,0.8,40,1.8,0.3120595404813286,2244,26,72,2088,1,1,1,18,40,2247,0.03204272363150868,0.9292389853137517,0.0004450378282153983,0.011570983533600357,0.0004450378282153983,0.0004450378282153983,0.017801513128615932,0.017801513128615932,0.00801068090787717
164,1001009904,3121,3121,314,10.1,84,2.7,2673,85.6,0,0.0,0,0.0,9,0.3,0,0.0,41,1.3,0.5404342816512467,3121,314,84,2673,1,1,9,1,41,3124,0.026888604353393086,0.8556338028169014,0.0003201024327784891,0.10051216389244558,0.002880921895006402,0.0003201024327784891,0.013124199743918053,0.013124199743918053,0.0003201024327784891
165,1001009905,2793,2793,0,0.0,31,1.1,2652,95.0,0,0.0,0,0.0,0,0.0,23,0.8,87,3.1,0.2196696966812266,2793,1,31,2652,1,1,1,23,87,2797,0.011083303539506614,0.9481587415087593,0.0003575259206292456,0.0003575259206292456,0.0003575259206292456,0.0003575259206292456,0.03110475509474437,0.03110475509474437,0.008223096174472649
166,1001009906,1550,1550,31,2.0,5,0.3,1490,96.1,0,0.0,6,0.4,0,0.0,0,0.0,18,1.2,0.21893044929052857,1550,31,5,1490,1,6,1,1,18,1553,0.003219575016097875,0.9594333547971667,0.0038634900193174502,0.019961365099806824,0.000643915003219575,0.000643915003219575,0.01159047005795235,0.01159047005795235,0.000643915003219575
167,1001009907,2675,2675,54,2.0,12,0.4,2609,97.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.14081235995745603,2675,54,12,2609,1,1,1,1,1,2680,0.004477611940298508,0.9735074626865672,0.00037313432835820896,0.020149253731343283,0.00037313432835820896,0.00037313432835820896,0.00037313432835820896,0.00037313432835820896,0.00037313432835820896
168,1001010100,2728,2728,347,12.7,1444,52.9,356,13.0,0,0.0,474,17.4,0,0.0,33,1.2,74,2.7,1.2722946783602629,2728,347,1444,356,1,474,1,33,74,2730,0.528937728937729,0.1304029304029304,0.17362637362637362,0.1271062271062271,0.0003663003663003663,0.0003663003663003663,0.027106227106227107,0.027106227106227107,0.012087912087912088
169,1001010200,3654,3654,298,8.2,2014,55.1,850,23.3,83,2.3,241,6.6,0,0.0,0,0.0,168,4.6,1.2809627059564477,3654,298,2014,850,83,241,1,1,168,3656,0.5508752735229759,0.2324945295404814,0.06591903719912473,0.08150984682713348,0.0002735229759299781,0.022702407002188184,0.045951859956236324,0.045951859956236324,0.0002735229759299781
170,1001010300,4162,4162,1085,26.1,786,18.9,2137,51.3,0,0.0,57,1.4,0,0.0,0,0.0,97,2.3,1.1577826343645037,4162,1085,786,2137,1,57,1,1,97,4165,0.18871548619447778,0.5130852340936375,0.01368547418967587,0.2605042016806723,0.00024009603841536616,0.00024009603841536616,0.023289315726290515,0.023289315726290515,0.00024009603841536616
171,1001010400,5258,5258,108,2.1,210,4.0,4915,93.5,0,0.0,0,0.0,0,0.0,0,0.0,25,0.5,0.3023344811364759,5258,108,210,4915,1,1,1,1,25,5262,0.039908779931584946,0.9340554922082859,0.00019004180919802356,0.020524515393386546,0.00019004180919802356,0.00019004180919802356,0.004751045229950589,0.004751045229950589,0.00019004180919802356
172,1001010500,3921,3921,289,7.4,1753,44.7,1494,38.1,0,0.0,174,4.4,8,0.2,22,0.6,181,4.6,1.2146579734363212,3921,289,1753,1494,1,174,8,22,181,3922,0.4469658337582866,0.38092809790923,0.04436511983681795,0.07368689444161142,0.002039775624681285,0.00025497195308516065,0.04614992350841408,0.04614992350841408,0.0056093829678735335
173,1001010600,8925,8925,429,4.8,4988,55.9,2709,30.4,0,0.0,554,6.2,0,0.0,20,0.2,225,2.5,1.1002801994504212,8925,429,4988,2709,1,554,1,20,225,8927,0.5587543407639745,0.3034614092080206,0.06205892237033718,0.04805645793659684,0.0001120197154699227,0.0001120197154699227,0.02520443598073261,0.02520443598073261,0.002240394309398454
174,1001010700,1768,1768,253,14.3,1140,64.5,99,5.6,0,0.0,178,10.1,59,3.3,0,0.0,39,2.2,1.1553633774541026,1768,253,1140,99,1,178,59,1,39,1770,0.6440677966101694,0.05593220338983051,0.10056497175141244,0.14293785310734464,0.03333333333333333,0.0005649717514124294,0.022033898305084745,0.022033898305084745,0.0005649717514124294
175,1001010800,6460,6460,690,10.7,4107,63.6,618,9.6,47,0.7,780,12.1,7,0.1,2,0.0,209,3.2,1.1608629765602951,6460,690,4107,618,47,780,7,2,209,6460,0.6357585139318885,0.0956656346749226,0.12074303405572756,0.10681114551083591,0.00108359133126935,0.007275541795665635,0.03235294117647059,0.03235294117647059,0.00030959752321981426
176,1001010900,3779,3779,64,1.7,44,1.2,3575,94.6,0,0.0,24,0.6,0,0.0,17,0.4,55,1.5,0.27185072002616395,3779,64,44,3575,1,24,1,17,55,3781,0.011637133033588997,0.9455170589791061,0.006347527109230362,0.016926738957947635,0.0002644802962179318,0.0002644802962179318,0.014546416291986247,0.014546416291986247,0.00449616503570484
177,1001011000,4099,4099,436,10.6,2388,58.3,1104,26.9,0,0.0,58,1.4,0,0.0,0,0.0,113,2.8,1.069685253666718,4099,436,2388,1104,1,58,1,1,113,4102,0.5821550463188688,0.2691370063383715,0.014139444173573866,0.10628961482203803,0.00024378352023403217,0.00024378352023403217,0.027547537786445635,0.027547537786445635,0.00024378352023403217
178,1001011100,5700,5700,677,11.9,607,10.6,4053,71.1,9,0.2,154,2.7,0,0.0,8,0.1,192,3.4,0.9575241859120288,5700,677,607,4053,9,154,1,8,192,5701,0.10647254867567094,0.7109279073846694,0.02701280477109279,0.11875109629889494,0.00017540782318891423,0.001578670408700228,0.033678302052271535,0.033678302052271535,0.0014032625855113139
