,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite_x,TractBlack_x,TractAsian_x,TractNHOPI_x,TractAIAN_x,TractOMultir_x,TractHispanic_x,TractHUNV,TractSNAP,TractWhite_y,TractBlack_y,TractAsian_y,TractNHOPI_y,TractAIAN_y,TractOMultir_y,TractHispanic_y,totalpop,prop_white,prop_black,prop_asian,prop_hisp,prop_nhopi,prop_aian,prop_multir,totalprop,entropy_index,Shape_Length,Shape_Area
11001007304,District of Columbia,District of Columbia,1,3546,1198,0,242,0.0682459,0,1,0,1,1,1,39.1,38194,0,1,0,1,0,0,0,1,0.0,1094.130451,0.0,0.0,612.6275726,0.0,1094.130451,0.308553427,612.6275726,0.17276581300000002,283.7378873,0.080016325,202.9657924,0.057237956,19.32063128,0.005448571,1047.008061,0.295264541,3.458099807,0.000975211,0.841164778,0.000237215,4.540502517,0.001280458,18.96199571,0.005347433,14.36352395,0.004050627,193.4817142,0.161503935,138.40541819999999,0.115530399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040,1117,392,41,3443,7,1,10,44,38,662,476,41,3443,7,1,10,44,38,3584,0.011439732142857142,0.9606584821428571,0.001953125,0.010602678571428572,0.00027901785714285713,0.0027901785714285715,0.012276785714285714,1.0,0.22280416473523754,5527.038452858521,1250420.73146695
11001007401,District of Columbia,District of Columbia,1,2414,771,0,19,0.007870799999999999,1,1,1,1,1,1,60.1,20093,1,1,1,1,1,0,0,1,2178.308013,2413.99997,2178.308013,1881.0491940000002,2086.1231589999998,1881.0491940000002,2413.99997,0.999999987,2086.1231589999998,0.8641769509999999,945.9999925000001,0.39188069299999995,124.99999950000002,0.051781275999999994,16.99999971,0.007042253,2348.9999789999997,0.9730737279999999,4.999999955,0.002071251,0.0,0.0,10.00000002,0.004142502,33.00000013,0.013670257,30.99999946,0.012841756000000001,553.3190276,0.717664108,578.8932156000001,0.750834261,2178.308013,0.9023645459999999,1881.0491940000002,0.779225018,878.4842741,0.363912293,104.1881975,0.043159982,16.24210609,0.006728296,2117.509876,0.877178905,4.845523357,0.002007259,0.0,0.0,9.000770699,0.003728571,30.7097462,0.012721518999999999,27.75404316,0.011497118,501.4399254,0.650376038,524.7678179999999,0.680632708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120,946,125,17,2349,5,0,10,33,31,650,675,17,2349,5,1,10,33,31,2446,0.006950122649223222,0.9603434178250204,0.002044153720359771,0.012673753066230581,0.0004088307440719542,0.004088307440719542,0.01349141455437449,1.0,0.22517947602950275,6378.842229191229,1447713.42257725
11001007403,District of Columbia,District of Columbia,1,2859,1092,0,0,0.0,0,1,0,1,1,1,33.4,30064,0,1,0,1,0,0,0,1,0.0,820.5233517000001,0.0,0.0,487.30959989999997,0.0,820.5233517000001,0.286996625,487.30959989999997,0.170447569,263.3948245,0.092128305,43.43770051,0.01519332,4.397439718,0.001538104,811.7284602999999,0.283920413,1.954417646,0.000683602,0.0,0.0,0.0,0.0,2.4430220719999998,0.0008545019999999999,7.2960739729999995,0.002551967,178.5948629,0.163548409,157.5837054,0.14430742300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,903,177,12,2811,7,0,4,25,24,612,540,12,2811,7,1,4,25,24,2884,0.004160887656033287,0.9746879334257975,0.0024271844660194173,0.008321775312066574,0.00034674063800277393,0.0013869625520110957,0.008668515950069348,1.0,0.15531336468305063,3174.08157678529,326104.07236817
11001007404,District of Columbia,District of Columbia,1,3310,1106,0,6,0.0018127,0,0,0,0,0,1,47.0,29457,0,0,0,0,0,0,0,0,0.0,67.22258431,0.0,0.0,44.49643552,0.0,67.22258431,0.020308938000000002,44.49643552,0.013443031999999999,24.63511771,0.007442634,2.380825721,0.000719283,0.19497913600000003,5.8906099999999995e-05,64.30023384,0.019426053000000002,0.041476402999999995,1.25306e-05,0.0,0.0,0.124429206,3.75919e-05,2.561468255,0.000773857,1.679994496,0.000507551,10.9161201,0.00986991,10.16575237,0.009191458000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382,1210,161,41,3165,8,0,4,92,64,566,514,41,3165,8,1,4,92,64,3375,0.012148148148148148,0.9377777777777778,0.0023703703703703703,0.018962962962962963,0.0002962962962962963,0.0011851851851851852,0.02725925925925926,1.0,0.3119372374172758,4988.2036727504,805826.46422243
11001007406,District of Columbia,District of Columbia,1,3063,985,0,0,0.0,0,1,0,1,1,1,38.5,30574,0,1,0,1,0,0,0,1,0.0,2087.0730550000003,0.0,0.0,1414.497881,0.0,2087.0730550000003,0.6813819959999999,1414.497881,0.46180146299999997,786.2805872,0.256702771,86.97915411,0.02839672,15.67009932,0.005115932,2032.344612,0.663514402,0.814328387,0.00026586,0.0,0.0,2.628656805,0.000858197,35.61532855,0.011627597,53.23160231,0.01737891,344.61787030000005,0.349865858,313.470459,0.318244121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113,1233,111,20,2984,2,0,5,52,71,488,440,20,2984,2,1,5,52,71,3135,0.006379585326953748,0.9518341307814993,0.0006379585326953748,0.022647527910685805,0.0003189792663476874,0.001594896331738437,0.016586921850079744,1.0,0.2505418251179576,2600.35754692804,369697.78876543604
11001007407,District of Columbia,District of Columbia,1,2587,1090,0,0,0.0,0,1,0,1,1,1,21.6,40577,0,1,0,1,0,0,0,1,470.0720067,2469.504618,470.0720067,237.05093480000002,1215.3643,237.05093480000002,2469.504618,0.95458238,1215.3643,0.469796792,698.3746782000001,0.269955423,204.91561330000002,0.079209746,31.99999969,0.01236954,2383.325786,0.921270114,10.99999999,0.004252029,0.0,0.0,2.700085938,0.001043713,40.47868004,0.015646958,32.77134036,0.0126677,479.6695325,0.44006379100000004,370.5097018,0.339917158,470.0720067,0.18170545300000002,237.05093480000002,0.09163159400000001,95.91796768,0.037076911000000004,54.67732787,0.021135419,18.5642884,0.007175991,440.59986210000005,0.17031305100000002,2.94845809,0.001139721,0.0,0.0,0.0,0.0,7.9593825339999995,0.003076684,10.10542208,0.003906232,111.6965821,0.102473929,78.47702253,0.071997268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436,737,213,32,2499,11,0,3,42,36,538,413,32,2499,11,1,3,42,36,2624,0.012195121951219513,0.9523628048780488,0.004192073170731708,0.013719512195121951,0.00038109756097560977,0.0011432926829268292,0.01600609756097561,0.9999999999999999,0.25894287084704176,4692.19311064361,610625.9682535661
11001007408,District of Columbia,District of Columbia,1,3038,1053,0,275,0.0905201,0,1,0,1,1,1,48.8,20647,0,1,0,1,0,0,0,1,0.0,1238.657038,0.0,0.0,881.0226439999999,0.0,1238.657038,0.40772121100000003,881.0226439999999,0.29000087,410.86323789999994,0.135241355,61.257918599999996,0.020163897,2.00000006,0.000658328,1220.4529890000001,0.401729094,1.27559033,0.00041987800000000005,0.0,0.0,2.00000003,0.000658328,12.928478300000002,0.004255589000000001,4.928478062,0.001622277,298.14009260000006,0.28313399100000003,243.34176589999998,0.231093795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057,1011,135,32,2964,4,0,7,31,32,642,524,32,2964,4,1,7,31,32,3071,0.010420058612829698,0.9651579290133507,0.0013025073266037122,0.010420058612829698,0.00032562683165092806,0.0022793878215564964,0.010094431781178768,1.0,0.20086969291133808,3911.2118683708204,382391.546224026
11001007409,District of Columbia,District of Columbia,1,3499,1417,0,0,0.0,0,1,0,1,1,1,32.4,32722,0,1,0,1,0,0,0,1,0.0,1906.6029059999998,0.0,0.0,1052.4457439999999,0.0,1906.6029059999998,0.544899373,1052.4457439999999,0.30078472300000003,626.7543156,0.17912384,139.3136374,0.039815272,17.635826899999998,0.005040248,1852.278698,0.529373735,0.556541145,0.00015905700000000002,0.0,0.0,2.00000003,0.000571592,34.13187235,0.009754750999999999,17.97253025,0.005136476,395.80131739999996,0.279323442,419.54225589999993,0.29607780899999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288,1208,196,20,3417,6,0,3,53,34,778,799,20,3417,6,1,3,53,34,3534,0.005659309564233163,0.966893039049236,0.001697792869269949,0.009620826259196379,0.0002829654782116582,0.0008488964346349745,0.014997170345217883,0.9999999999999999,0.18864472591710166,3046.2108085046602,397745.127479349
11001007502,District of Columbia,District of Columbia,1,4541,1677,0,358,0.0788373,0,0,0,0,0,1,57.0,25872,0,0,0,0,0,0,0,0,0.0,245.8754725,0.0,0.0,173.902004,0.0,245.8754725,0.054145667,173.902004,0.038295971,51.74059814,0.011394098,65.74222767,0.014477478,0.9413573740000001,0.000207302,238.3351574,0.05248517,1.037597299,0.000228495,0.0,0.0,1.188008785,0.000261618,4.373356342,0.000963082,2.707436949,0.00059622,77.14214939,0.046000089,45.30510065,0.027015564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732,1290,522,43,4380,8,0,4,106,57,902,568,43,4380,8,1,4,106,57,4599,0.009349858664927158,0.9523809523809523,0.0017395085888236572,0.012393998695368558,0.00021743857360295715,0.0008697542944118286,0.023048488801913458,0.9999999999999999,0.2504821180165614,4792.90747871897,615728.446798271
11001007503,District of Columbia,District of Columbia,1,2425,857,0,46,0.018969099999999996,0,1,0,1,1,1,47.1,35847,0,1,0,1,0,0,0,1,474.71572879999997,2425.0000170000003,474.71572879999997,306.41019769999997,1538.436007,306.41019769999997,2425.0000170000003,1.0000000070000001,1538.436007,0.634406601,784.0000061000001,0.323298972,204.9999989,0.084536082,38.9999999,0.016082474,2318.999996,0.956288658,6.000000022,0.0024742270000000003,0.0,0.0,8.000000017,0.003298969,53.00000049,0.02185567,36.99999906,0.015257732,340.0457685,0.396786194,312.6763087,0.364849835,474.71572879999997,0.195759063,306.41019769999997,0.126354721,159.1472061,0.065627714,41.47053528,0.017101252,7.132518589,0.002941245,456.3228035,0.188174352,0.90060854,0.000371385,0.0,0.0,1.429737508,0.000589582,8.930054337,0.0036824970000000003,9.35641253,0.0038583140000000003,59.55216467,0.06948910700000001,54.22419178,0.063272102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666,784,205,39,2319,6,0,8,53,37,353,328,39,2319,6,1,8,53,37,2463,0.015834348355663823,0.9415347137637028,0.00243605359317905,0.015022330491270807,0.0004060089321965083,0.0032480714575720666,0.02151847340641494,1.0,0.30447707955393627,2859.5298405734,499757.274593085
11001007504,District of Columbia,District of Columbia,1,2451,1007,0,19,0.007751899999999999,0,1,0,1,1,1,45.8,21905,0,1,0,1,0,0,0,1,0.0,2150.592933,0.0,0.0,1386.339764,0.0,2150.592933,0.877434897,1386.339764,0.5656220989999999,688.9658433,0.281095815,167.3391654,0.06827383299999999,20.85645443,0.008509365,2080.1820199999997,0.848707475,3.3094091239999996,0.001350228,0.0,0.0,4.769802915,0.001946064,41.47527272,0.016921776,6.000000037,0.00244798,470.3911057,0.467121257,410.68761639999997,0.40783278700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609,799,180,25,2370,4,0,5,47,6,520,454,25,2370,4,1,5,47,6,2458,0.01017087062652563,0.9641985353946297,0.0016273393002441008,0.0024410089503661514,0.0004068348250610252,0.0020341741253051262,0.019121236777868186,0.9999999999999999,0.19839663365313828,4403.70024115352,796541.20604348
11001007601,District of Columbia,District of Columbia,1,4355,1855,0,86,0.019747400000000002,0,1,0,1,1,1,23.1,47039,0,1,0,1,0,0,0,1,0.0,1453.2739080000001,0.0,0.0,764.1383193,0.0,1453.2739080000001,0.33370239,764.1383193,0.17546230100000001,317.2010297,0.072836057,210.84974640000002,0.048415556,20.57822815,0.004725196,1406.9094,0.32305612,4.868379198,0.001117883,0.0,0.0,1.0,0.00022962099999999998,19.91790178,0.004573570999999999,25.45940231,0.005846016999999999,180.58846090000003,0.09735227,194.62258290000003,0.104917834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586,944,614,140,4109,21,0,7,78,61,606,578,140,4109,21,1,7,78,61,4417,0.03169572107765452,0.93026941362916,0.004754358161648178,0.013810278469549468,0.00022639800769753225,0.001584786053882726,0.017659044600407518,1.0,0.3446095676890842,4733.02679083879,1263062.671833
11001007603,District of Columbia,District of Columbia,1,4044,2121,0,0,0.0,1,1,1,1,1,1,14.8,56643,1,1,1,1,1,0,0,1,572.7254105000001,2188.020959,572.7254105000001,179.8558769,554.230434,179.8558769,2188.020959,0.54105365,554.230434,0.137050058,374.6551306,0.092644691,371.54713730000003,0.09187614699999999,102.5582682,0.0253606,2004.6007920000002,0.495697525,13.68765615,0.003384683,1.00000004,0.00024728,18.18462611,0.0044966929999999995,47.98959597,0.011866863,42.34740401,0.010471663,230.233519,0.108549514,222.72830730000004,0.105010989,572.7254105000001,0.14162349400000002,179.8558769,0.044474747,88.21511412,0.021813826,68.19587659999999,0.016863471,15.81936216,0.003911810999999999,532.6312809,0.131709021,2.6457220319999997,0.0006542340000000001,0.5671884420000001,0.000140254,6.235600947999999,0.001541939,14.82622838,0.0036662290000000004,7.79626894,0.0019278610000000001,93.54352283,0.044103500000000004,66.20891809,0.031215897000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833,713,644,244,3645,19,1,26,109,89,414,382,244,3645,19,1,26,109,89,4133,0.059037019114444714,0.8819259617711106,0.004597144931042826,0.02153399467699008,0.00024195499637067505,0.0062908299056375514,0.026373094604403582,1.0,0.5150333372247122,4994.72336794118,1226529.02588878
11001007604,District of Columbia,District of Columbia,1,3644,1750,0,26,0.007135,0,0,0,0,0,1,13.2,73594,0,0,0,0,0,0,0,0,0.0,391.5182845,0.0,0.0,97.78914362,0.0,391.5182845,0.10744189999999999,97.78914362,0.02683566,48.70454006,0.013365681,100.1403091,0.027480875,32.3326265,0.008872839,347.6191164,0.095394928,0.999999979,0.000274424,0.979480207,0.00026879299999999997,1.871796519,0.000513665,7.715269869,0.002117253,6.671149783,0.0018307220000000001,48.88034086,0.027931623,35.87258653,0.020498621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,662,600,148,3411,10,1,10,64,59,507,319,148,3411,10,1,10,64,59,3703,0.039967593842830135,0.9211450175533351,0.0027005130974885228,0.015933027275182286,0.00027005130974885227,0.0027005130974885228,0.017283283823926545,1.0,0.3745946722632138,5427.17605687713,1368471.77761395
11001007605,District of Columbia,District of Columbia,1,3447,1581,0,102,0.0295909,0,1,0,1,1,1,24.8,44977,0,1,0,1,0,0,0,1,0.0,1070.3785619999999,0.0,0.0,554.9734145,0.0,1070.3785619999999,0.31052467699999997,554.9734145,0.161001861,244.31002220000002,0.070876131,156.90083190000001,0.045518083,15.36214184,0.00445667,1022.0032199999999,0.296490635,3.5370955019999997,0.0010261369999999999,0.0,0.0,9.000196522000001,0.002611023,20.47591337,0.005940213000000001,10.47939441,0.0030401490000000002,242.467821,0.153363581,101.0760485,0.06393172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370,684,422,47,3292,11,0,16,81,43,659,390,47,3292,11,1,16,81,43,3491,0.013463191062732742,0.9429962761386422,0.003150959610426812,0.012317387568032082,0.0002864508736751647,0.004583213978802635,0.02320252076768834,1.0,0.2999916191715282,3672.99917018877,453748.512541281
11001007703,District of Columbia,District of Columbia,1,5187,2103,0,25,0.0048197,0,1,0,1,1,1,45.3,24936,0,1,0,1,0,0,0,1,0.0,2805.9127829999998,0.0,0.0,1859.802931,0.0,2805.9127829999998,0.54095099,1859.802931,0.35855078700000004,874.1831354000001,0.168533475,220.75466269999998,0.042559217999999996,26.5117982,0.005111201,2673.7131719999998,0.515464271,1.096496865,0.000211393,0.823860615,0.000158832,4.773844659,0.000920348,98.99358744,0.019084941,93.19409425,0.017966858,710.2588248,0.337736008,491.7477041,0.233831528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3107,1522,498,53,4924,5,1,10,194,186,1240,940,53,4924,5,1,10,194,186,5373,0.009864135492276195,0.9164340219616601,0.0009305788200260562,0.03461753210496929,0.00018611576400521124,0.0018611576400521124,0.03610645821701098,0.9999999999999999,0.3816799934338457,4509.84828099638,1011230.45369159
11001007707,District of Columbia,District of Columbia,1,3867,1555,0,17,0.004396199999999999,0,1,0,1,1,1,20.4,48833,0,1,0,1,0,0,0,1,0.0,2635.674787,0.0,0.0,1410.716177,0.0,2635.674787,0.681581274,1410.716177,0.364808942,712.2143177999999,0.184177481,452.21178399999997,0.11694124199999999,22.43889352,0.005802661999999999,2559.850007,0.661973108,0.9572470190000001,0.00024754299999999997,0.0,0.0,7.87010245,0.002035196,44.55853809,0.011522767,39.2266218,0.010143942,328.86226960000005,0.21148699,329.84223189999994,0.212117191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2387,1026,645,42,3740,1,0,12,72,64,464,452,42,3740,1,1,12,72,64,3932,0.010681586978636826,0.9511698880976602,0.000254323499491353,0.01627670396744659,0.000254323499491353,0.003051881993896236,0.018311291963377416,1.0000000000000002,0.2582680764355178,4424.68214418747,842783.952986726
